Date,Stage,cell_id,-20,-15,-10,-5,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180,185,190,195,200,205,210,215,220,225,230,235,240,245,250,255,260,265,270,275,280,285,290,295,300
11/21/13,S2,253,NaN,144.39,148.13,147.30,141.26,146.51,145.22,159.18,159.80,185.66,192.45,196.71,203.22,226.82,234.65,255.92,288.43,313.82,338.12,370.92,392.74,443.79,464.58,485.75,485.38,516.34,526.17,520.70,527.64,498.29,489.67,472.44,445.48,446.99,447.77,410.00,394.44,375.32,358.55,351.11,330.17,316.00,304.16,311.02,296.85,302.55,278.97,282.06,271.25,263.54,255.00,236.51,225.81,222.72,220.42,204.47,202.00,187.4761905,178.5469169,179.0746269,180.8158568,189.5325,189.8545918,192.4430693,186.0343137
11/21/13,S2,254,NaN,144.4666667,148,149,136,148,152,158,155,173,179,183,190,203,196,196,202,205,214,233,245,263,271,296,300,311,313,307,302,287,285,268,258,258,243,244,231,230,225,218,202,205,202,210,194,193,183,200,191,190,189,181,188,189,189,193,195,186.3674419,172.9798206,171.7546012,169.0641822,170.2334004,162.5241935,158.8673267,165.1192214
11/21/13,S2,255,NaN,170.92,163.70,163.12,173.48,176.46,163.19,181.92,181.05,204.37,212.88,214.32,214.91,239.74,238.92,254.29,282.23,304.29,321.31,339.77,335.05,355.41,356.02,358.47,341.46,333.59,326.22,317.29,316.10,299.55,301.76,295.09,282.15,285.58,287.11,259.89,268.39,267.49,261.30,257.19,244.80,240.44,232.06,238.88,227.72,230.07,206.81,211.28,205.66,204.27,202.52,194.47,197.65,194.42,190.41,186.26,185.06,180.7716535,172.872679,175.9893899,166.1356383,169.5053191,164.0417755,164.8203125,158.4427481
11/21/13,S3,256,NaN,198.78,205.21,211.79,216.29,228.22,228.59,247.32,282.99,335.69,357.87,376.52,412.19,466.13,506.05,566.93,565.23,607.35,653.97,644.96,673.14,706.21,696.99,736.88,715.05,706.75,768.95,690.65,667.25,646.28,629.92,636.13,620.12,561.70,533.20,517.81,454.46,447.20,427.75,401.91,398.29,400.38,389.91,368.24,377.57,375.04,361.10,369.11,353.14,337.30,350.50,312.63,293.43,292.62,291.61,304.08,251.07,249.40,227.38,213.95,211.44,211.10,208.43,202.23,204.47
11/21/13,S2,257,NaN,NaN,NaN,NaN,104.27,115.74,115.49,132.29,140.17,167.92,178.70,186.90,193.16,212.36,232.42,248.91,266.72,282.75,298.39,310.22,325.10,344.70,361.19,365.58,358.81,365.89,367.75,355.24,356.72,323.72,318.73,295.16,284.51,287.19,299.40,258.06,254.18,247.64,240.55,235.73,245.30,242.14,240.95,253.48,230.56,238.28,215.01,216.36,213.90,216.64,220.47,209.66,215.38,205.68,209.24,201.64,193.24,183.0245902,175.5406504,179.8605578,175.7815126,177.1942149,170.836,169.1576923,167.3710938
11/21/13,S1,258,NaN,NaN,NaN,NaN,NaN,NaN,74.99,89.39,101.80,121.28,142.72,169.18,199.23,220.48,227.13,254.02,279.94,314.08,335.11,360.38,381.13,402.72,393.54,377.95,360.46,342.43,330.49,333.69,318.19,300.19,298.70,307.60,279.89,285.13,272.32,257.97,254.52,252.50,238.00,243.15,235.65,231.96,239.23,239.74,236.91,237.24,228.48,234.94,228.68,220.18,219.29,209.22,205.08,197.07,184.61,173.00,172.38,170.76,172.40,164.55,165.48,161.50,160.06,159.05,146.38
11/21/13,S1,259,NaN,NaN,NaN,NaN,NaN,NaN,86.02,100.23,123.90,143.34,164.82,190.48,223.45,252.35,253.25,282.31,306.46,329.93,353.45,374.64,391.78,411.09,413.52,397.82,403.53,380.61,375.15,382.75,392.89,328.47,340.65,314.68,338.96,332.44,315.87,292.94,285.71,275.68,270.00,267.26,254.57,238.47,229.77,226.50,226.98,220.20,200.82,199.35,194.29,191.35,198.09,191.53,195.79,185.51,183.18,179.74,169.23,178.84,167.85,169.10,168.59,150.78,155.39,152.84,143.46
11/21/13,S2,260,NaN,NaN,NaN,NaN,NaN,NaN,96,111,115,139,147,155,145,160,180,198,220,241,247,264,268,295,312,341,351,375,375,367,371,358,355,344,331,337,343,314,315,327,321,317,321,312,315,326,311,311,277,281,272,284,265,248,250,238,238,234,232,208.0259067,197.1884817,199.7407407,182.7360406,187.1906005,184.5142857,182.3264249,183.2106667
11/21/13,S1,261,NaN,NaN,NaN,NaN,NaN,NaN,NaN,86.52,104.07,117.14,128.25,147.82,149.44,161.30,174.87,188.55,213.39,217.99,236.16,248.40,268.31,290.15,304.80,315.48,310.41,318.99,313.32,296.23,301.14,279.18,294.15,284.83,226.74,249.84,235.18,227.62,221.41,221.70,206.23,204.16,197.31,194.64,183.37,186.27,171.61,167.72,157.10,158.80,156.32,149.32,145.25,138.11,140.63,135.05,140.29,136.00,133.37,132.58,123.98,122.59,127.29,116.83,109.85,115.42,115.40
11/21/13,S2,262,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,80.93,99.97,115.26,127.36,134.44,158.82,169.26,190.29,207.30,215.13,232.81,261.00,274.02,291.23,308.78,333.98,331.08,356.16,357.06,365.92,385.88,356.42,356.47,348.25,319.84,317.58,311.03,287.94,286.39,264.97,267.77,260.32,246.81,244.30,276.89,276.41,246.10,245.83,225.78,224.36,219.47,209.05,204.79,192.44,197.10,194.15,196.64,188.20,183.44,179.3959044,175.6678322,185.4222973,176.3645161,184.8407643,186.888535,194.3935484,196.78125
11/21/13,S3,263,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.86,118.07,131.19,145.83,165.31,183.98,210.69,247.44,242.16,275.89,293.06,281.67,295.73,331.30,339.13,393.18,395.11,411.38,419.56,421.54,413.64,421.17,396.75,408.05,405.32,393.19,371.68,387.24,348.27,344.46,343.98,330.24,333.18,324.87,323.36,302.26,299.72,289.51,269.98,269.35,253.28,255.02,234.66,216.51,227.91,203.17,209.22,202.54,186.71,182.68,173.01,164.86,166.02,158.68,149.74,149.47,141.05
11/21/13,S2,264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,180.11,199.21,203.08,223.73,234.77,259.06,266.34,291.61,295.47,313.30,295.35,307.91,298.82,296.65,302.16,297.71,282.16,268.70,261.08,259.25,254.61,242.54,241.22,243.08,234.07,227.63,226.14,226.53,230.84,245.16,241.91,239.58,229.15,234.15,224.62,222.53,224.99,219.95,221.75,214.54,220.85,212.65,205.49,195.8675676,177.2063882,167.8515815,166.1246201,159.7386018,152.9254658,150.7767584,144.7006173
11/21/13,S2,265,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,167.46,186.29,185.68,189.51,188.49,209.69,215.70,239.47,235.80,241.97,241.05,234.78,246.13,236.90,237.80,231.85,236.73,242.07,229.51,217.76,209.42,203.88,192.65,181.76,182.22,171.77,167.24,180.40,167.45,180.25,181.88,181.56,174.12,172.47,176.89,163.90,163.16,163.15,165.39,168.81,161.53,154.4545455,147.2074689,148.9105691,144.7734375,157.340249,153.1417004,158.4031621,162.5390625
11/21/13,S2,266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,244.06,253.58,237.26,255.58,263.30,289.36,322.35,338.28,334.84,352.32,349.32,346.39,353.58,351.33,337.68,319.00,300.55,295.57,295.08,278.17,281.65,275.31,244.95,239.91,228.49,226.43,221.65,222.60,204.72,210.85,199.01,208.18,195.03,196.12,198.61,183.46,180.31,180.07,182.16,187.77,179.49,171.8285714,168.4035714,182.7727273,179.7,190.5195313,193.9640288,197.2526316,200.825
11/21/13,S1,267,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,210.36,212.27,235.25,254.24,270.89,280.50,299.92,297.45,291.20,291.54,269.86,263.16,264.57,248.27,251.32,260.86,243.51,237.01,228.02,232.47,231.27,226.20,221.65,223.78,225.83,218.42,216.65,212.45,223.64,213.84,191.39,185.95,166.71,178.64,166.91,171.83,163.77,146.71,154.29,149.56,140.14,138.29,139.87,133.21,128.88,149.29
11/21/13,S3,268,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,393.71,408.07,384.93,415.96,385.92,372.63,362.82,350.98,326.58,319.16,278.10,288.20,283.61,253.16,245.84,256.82,234.52,235.59,269.88,258.62,249.76,243.73,244.20,222.10,218.23,217.08,202.05,208.30,201.61,200.55,203.71,192.07,190.03,183.18,184.29,185.90,171.17,179.10,161.46,154.77,160.32,166.06,156.58,146.37,140.48
11/21/13,S1,269,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,229.18,238.72,255.51,264.28,271.23,276.24,281.07,293.58,276.33,284.04,292.07,286.36,291.12,282.28,264.72,256.52,256.22,242.93,245.99,233.93,224.73,214.91,227.66,210.12,195.07,211.28,206.45,186.59,171.56,180.80,199.50,206.79,193.16,187.98,185.78,185.68,197.87,194.33,200.88,199.48,193.59,195.98,202.63,194.49
